GISJOIN,YEAR,STATE,TRACTA,race_white,race_black,race_american_indian_eskimo_aleut,race_asian_pacific_islander,race_other,housing_occupied,housing_vacant,year_built_1989_to_1990,year_built_1985_to_1988,year_built_1980_to_1984,year_built_1970_to_1979,year_built_1960_to_1969,year_built_1950_to_1959,year_built_1940_to_1949,year_built_1939_or_earlier,total_above_poverty,total_below_poverty,total_poverty_determined,poverty_rate,total_housing_units,occupancy_rate,avg_home_value_1990,2019-23_value,home_value_ratio_2019_23_to_1990
G06008701217,1990,California,1217,6255,257,36,271,173,3026,290,62,371,376,1133,773,283,112,206,5941,886,6827,0.1297788193935843,3316,0.9125452352231604,250292.82115869017,716900,2.8642451536613285
G06008701217,1990,California,1217,6255,257,36,271,173,3026,290,62,371,376,1133,773,283,112,206,5941,886,6827,0.1297788193935843,3316,0.9125452352231604,250292.82115869017,830000,3.316115884417496
G06008701218,1990,California,1218,4841,56,45,122,150,2414,359,16,25,132,681,995,312,225,387,4619,539,5158,0.10449786739046142,2773,0.8705373241976199,306879.19463087246,1161800,3.7858545653362494
G06008701218,1990,California,1218,4841,56,45,122,150,2414,359,16,25,132,681,995,312,225,387,4619,539,5158,0.10449786739046142,2773,0.8705373241976199,306879.19463087246,803000,2.616664844177146
G06008701220,1990,California,1220,8026,125,76,247,295,3263,253,124,288,379,1290,798,306,115,216,7955,696,8651,0.08045312680614958,3516,0.9280432309442548,343330.34341363405,1138300,3.3154657659506968
G06008701220,1990,California,1220,8026,125,76,247,295,3263,253,124,288,379,1290,798,306,115,216,7955,696,8651,0.08045312680614958,3516,0.9280432309442548,343330.34341363405,1165400,3.3943984921716086
G06008701220,1990,California,1220,8026,125,76,247,295,3263,253,124,288,379,1290,798,306,115,216,7955,696,8651,0.08045312680614958,3516,0.9280432309442548,343330.34341363405,1146400,3.3390582044152497
G06008701220,1990,California,1220,8026,125,76,247,295,3263,253,124,288,379,1290,798,306,115,216,7955,696,8651,0.08045312680614958,3516,0.9280432309442548,343330.34341363405,676600,1.9706967734711776
G06008701221,1990,California,1221,2983,22,17,80,32,1485,306,30,70,342,382,373,350,171,73,2844,288,3132,0.09195402298850575,1791,0.8291457286432161,273754.3859649123,1085900,3.966694437323763
G06008701222,1990,California,1222,8532,6,18,245,118,3793,787,166,432,480,1731,1114,277,134,246,8483,423,8906,0.047496070065124636,4580,0.8281659388646289,347976.9874476987,1249000,3.5893178142641573
G06008701222,1990,California,1222,8532,6,18,245,118,3793,787,166,432,480,1731,1114,277,134,246,8483,423,8906,0.047496070065124636,4580,0.8281659388646289,347976.9874476987,1187500,3.412581989142263
G06008701222,1990,California,1222,8532,6,18,245,118,3793,787,166,432,480,1731,1114,277,134,246,8483,423,8906,0.047496070065124636,4580,0.8281659388646289,347976.9874476987,1131200,3.2507896809412444
G06008701222,1990,California,1222,8532,6,18,245,118,3793,787,166,432,480,1731,1114,277,134,246,8483,423,8906,0.047496070065124636,4580,0.8281659388646289,347976.9874476987,1393800,4.0054372854454625
G06008701223,1990,California,1223,3774,18,72,282,899,1537,818,9,131,216,764,374,344,300,217,4164,615,4779,0.12868801004394226,2355,0.6526539278131634,338773.88535031845,1188800,3.5091252643948296
G06008900101,1990,California,101,2018,0,78,70,54,784,46,16,27,7,177,108,131,129,235,1465,614,2079,0.29533429533429534,830,0.944578313253012,93873.62637362638,231200,2.4628855721393035
G06008900102,1990,California,102,1974,11,79,98,0,1100,46,0,5,30,287,235,359,208,22,1828,301,2129,0.14138093001409113,1146,0.9598603839441536,77666.27078384798,289200,3.72362413028519
G06008900103,1990,California,103,3676,14,93,283,43,1604,67,139,337,244,423,258,186,65,19,3489,610,4099,0.14881678458160527,1671,0.959904248952723,99401.08191653786,338100,3.4013714285714287
G06008900104,1990,California,104,3728,43,129,447,39,1538,42,35,33,69,198,292,383,324,246,3437,794,4231,0.18766249113684708,1580,0.9734177215189873,94724.33460076046,331700,3.5017400903161064
G06008900105,1990,California,105,3598,86,116,179,47,1714,72,0,25,101,165,251,426,482,336,2890,1030,3920,0.2627551020408163,1786,0.9596864501679732,87830.18867924529,340300,3.8745220193340493
G06008900106,1990,California,106,6925,125,193,273,9,2809,193,256,366,263,985,516,331,161,124,6524,961,7485,0.12839011356045424,3002,0.935709526982012,137307.58347481609,444000,3.2336160084081236
G06008900106,1990,California,106,6925,125,193,273,9,2809,193,256,366,263,985,516,331,161,124,6524,961,7485,0.12839011356045424,3002,0.935709526982012,137307.58347481609,459200,3.344316376263537
G06008900106,1990,California,106,6925,125,193,273,9,2809,193,256,366,263,985,516,331,161,124,6524,961,7485,0.12839011356045424,3002,0.935709526982012,137307.58347481609,613500,4.468070768374738
G06008900107,1990,California,107,8529,55,160,294,78,4107,173,359,1098,698,1422,375,153,157,18,7892,1036,8928,0.11603942652329749,4280,0.9595794392523365,114014.55546813532,432900,3.7968836366773053
G06008900107,1990,California,107,8529,55,160,294,78,4107,173,359,1098,698,1422,375,153,157,18,7892,1036,8928,0.11603942652329749,4280,0.9595794392523365,114014.55546813532,347900,3.0513647890968687
G06008900107,1990,California,107,8529,55,160,294,78,4107,173,359,1098,698,1422,375,153,157,18,7892,1036,8928,0.11603942652329749,4280,0.9595794392523365,114014.55546813532,84900,0.7446417665832831
G06008900108,1990,California,108,8324,97,179,151,36,3424,295,569,976,751,825,302,199,62,35,7744,792,8536,0.09278350515463918,3719,0.9206776015057812,118692.08838203849,371200,3.1274199069208826
G06008900108,1990,California,108,8324,97,179,151,36,3424,295,569,976,751,825,302,199,62,35,7744,792,8536,0.09278350515463918,3719,0.9206776015057812,118692.08838203849,433600,3.6531499774808585
G06008900108,1990,California,108,8324,97,179,151,36,3424,295,569,976,751,825,302,199,62,35,7744,792,8536,0.09278350515463918,3719,0.9206776015057812,118692.08838203849,387900,3.268120102086774
G06008900108,1990,California,108,8324,97,179,151,36,3424,295,569,976,751,825,302,199,62,35,7744,792,8536,0.09278350515463918,3719,0.9206776015057812,118692.08838203849,135900,1.14497943251764
G06008900108,1990,California,108,8324,97,179,151,36,3424,295,569,976,751,825,302,199,62,35,7744,792,8536,0.09278350515463918,3719,0.9206776015057812,118692.08838203849,474400,3.996896562077766
G06008900109,1990,California,109,3670,6,43,86,32,1520,48,0,255,121,380,446,305,51,10,3161,540,3701,0.1459065117535801,1568,0.9693877551020408,109214.80144404332,400400,3.6661697380381786
G06008900110,1990,California,110,5558,31,213,172,70,2256,74,97,53,237,769,645,315,154,60,5424,566,5990,0.09449081803005008,2330,0.9682403433476395,106941.72779136105,507600,4.746510183474003
G06008900110,1990,California,110,5558,31,213,172,70,2256,74,97,53,237,769,645,315,154,60,5424,566,5990,0.09449081803005008,2330,0.9682403433476395,106941.72779136105,366900,3.430840398574885
G06008900111,1990,California,111,2260,0,0,0,9,762,12,25,123,134,157,150,135,50,0,2110,159,2269,0.07007492287351257,774,0.9844961240310077,114652.25563909774,350500,3.0570702516599724
G06008900112,1990,California,112,4459,74,132,35,116,1859,71,54,310,371,615,333,169,38,40,3630,893,4523,0.1974353305328322,1930,0.9632124352331606,93632.97872340426,324900,3.4699312617167526
G06008900113,1990,California,113,4837,189,130,52,27,1959,45,7,226,243,714,371,319,88,36,4409,791,5200,0.15211538461538462,2004,0.9775449101796407,81769.66292134831,274300,3.354544829955342
G06008900114,1990,California,114,6230,0,111,161,9,2210,92,206,609,337,707,377,59,7,0,5952,532,6484,0.08204811844540408,2302,0.9600347523892268,119365.234375,352200,2.9506078704082466
G06008900114,1990,California,114,6230,0,111,161,9,2210,92,206,609,337,707,377,59,7,0,5952,532,6484,0.08204811844540408,2302,0.9600347523892268,119365.234375,578900,4.849820829583572
G06008900114,1990,California,114,6230,0,111,161,9,2210,92,206,609,337,707,377,59,7,0,5952,532,6484,0.08204811844540408,2302,0.9600347523892268,119365.234375,365800,3.064543892661376
G06008900115,1990,California,115,5260,7,163,22,0,2095,108,10,148,170,975,566,201,74,59,4869,560,5429,0.10314975133542088,2203,0.9509759418974126,114825.32751091704,408100,3.554093934208024
G06008900115,1990,California,115,5260,7,163,22,0,2095,108,10,148,170,975,566,201,74,59,4869,560,5429,0.10314975133542088,2203,0.9509759418974126,114825.32751091704,232300,2.0230728275337517
G06008900116,1990,California,116,3304,15,102,25,0,1342,89,35,99,148,468,416,171,47,47,2852,572,3424,0.16705607476635514,1431,0.9378057302585604,98168.95368782162,306100,3.118093740444677
G06008900117,1990,California,117,7157,51,413,21,36,2833,140,80,177,508,533,494,397,469,315,5973,1691,7664,0.2206419624217119,2973,0.9529095190043727,65015.61415683553,353900,5.443307805203469
G06008900117,1990,California,117,7157,51,413,21,36,2833,140,80,177,508,533,494,397,469,315,5973,1691,7664,0.2206419624217119,2973,0.9529095190043727,65015.61415683553,246000,3.7837064709806536
G06008900117,1990,California,117,7157,51,413,21,36,2833,140,80,177,508,533,494,397,469,315,5973,1691,7664,0.2206419624217119,2973,0.9529095190043727,65015.61415683553,261800,4.026725016677785
G06008900118,1990,California,118,6735,13,139,44,48,2590,225,75,239,450,1375,370,200,40,66,6200,715,6915,0.10339840925524223,2815,0.9200710479573713,126738.91625615764,455100,3.5908465485074625
G06008900118,1990,California,118,6735,13,139,44,48,2590,225,75,239,450,1375,370,200,40,66,6200,715,6915,0.10339840925524223,2815,0.9200710479573713,126738.91625615764,435800,3.438564987562189
G06008900118,1990,California,118,6735,13,139,44,48,2590,225,75,239,450,1375,370,200,40,66,6200,715,6915,0.10339840925524223,2815,0.9200710479573713,126738.91625615764,270400,2.1335199004975123
G06008900119,1990,California,119,4101,14,43,40,0,1439,64,48,79,241,604,403,89,6,33,4025,131,4156,0.03152069297401348,1503,0.957418496340652,148056.58056580566,538000,3.633745949987538
G06008900120,1990,California,120,4505,0,181,62,14,1737,61,32,94,218,499,298,486,108,63,3653,979,4632,0.21135578583765113,1798,0.9660734149054505,64062.5,265100,4.138146341463415
G06008900121,1990,California,121,4549,55,116,4,42,1905,59,13,200,67,732,420,370,98,64,4049,685,4734,0.14469792986903254,1964,0.969959266802444,76255.70776255708,275100,3.6075988023952092
G06008900121,1990,California,121,4549,55,116,4,42,1905,59,13,200,67,732,420,370,98,64,4049,685,4734,0.14469792986903254,1964,0.969959266802444,76255.70776255708,411500,5.396317365269461
G06008900122,1990,California,122,4192,11,151,0,5,1631,86,84,119,93,570,428,239,117,67,3609,612,4221,0.14498933901918976,1717,0.9499126383226558,91503.67647058824,261200,2.8545301137048495
G06008900123,1990,California,123,10503,80,351,39,88,3946,224,117,322,528,1700,688,477,199,139,9677,1324,11001,0.1203526952095264,4170,0.9462829736211031,93215.57426337943,236200,2.5339113325914817
G06008900123,1990,California,123,10503,80,351,39,88,3946,224,117,322,528,1700,688,477,199,139,9677,1324,11001,0.1203526952095264,4170,0.9462829736211031,93215.57426337943,310600,3.332061218894641
G06008900123,1990,California,123,10503,80,351,39,88,3946,224,117,322,528,1700,688,477,199,139,9677,1324,11001,0.1203526952095264,4170,0.9462829736211031,93215.57426337943,404900,4.343694744141791
G06008900124,1990,California,124,3565,0,82,12,0,1281,231,75,107,194,435,200,167,89,245,3054,486,3540,0.13728813559322034,1512,0.8472222222222222,137987.92756539234,399500,2.895180810731992
G06008900125,1990,California,125,1695,14,61,0,0,817,415,44,136,25,390,172,144,66,255,1411,353,1764,0.20011337868480725,1232,0.6631493506493507,115621.50837988827,318500,2.754677779791025
G06008900126,1990,California,126,9332,77,144,80,74,3619,1057,239,650,937,1607,562,303,172,206,8072,1249,9321,0.13399849801523442,4676,0.7739520958083832,107773.40676632573,278300,2.5822696744050226
G06008900126,1990,California,126,9332,77,144,80,74,3619,1057,239,650,937,1607,562,303,172,206,8072,1249,9321,0.13399849801523442,4676,0.7739520958083832,107773.40676632573,392000,3.637260914002044
G06008900126,1990,California,126,9332,77,144,80,74,3619,1057,239,650,937,1607,562,303,172,206,8072,1249,9321,0.13399849801523442,4676,0.7739520958083832,107773.40676632573,413300,3.8348977952985837
G06008900126,1990,California,126,9332,77,144,80,74,3619,1057,239,650,937,1607,562,303,172,206,8072,1249,9321,0.13399849801523442,4676,0.7739520958083832,107773.40676632573,290200,2.6926865235800848
G06008900127,1990,California,127,7660,52,293,5,146,3085,551,108,103,530,1310,516,506,290,273,7158,864,8022,0.10770381451009724,3636,0.8484598459845984,83581.53638814016,231000,2.7637682912081267
G06008900127,1990,California,127,7660,52,293,5,146,3085,551,108,103,530,1310,516,506,290,273,7158,864,8022,0.10770381451009724,3636,0.8484598459845984,83581.53638814016,419500,5.019051074293547
G06009100100,1990,California,100,3161,0,74,0,83,1336,830,14,160,312,569,218,109,81,703,2975,302,3277,0.09215746109246262,2166,0.6168051708217913,94888.35725677831,334100,3.5209799142785108
G06009300001,1990,California,1,1383,0,35,0,49,555,108,3,16,69,91,88,68,166,162,1132,326,1458,0.22359396433470508,663,0.8371040723981901,46372.549019607846,119000,2.5661733615221984
G06009300002,1990,California,2,1814,0,63,24,7,727,108,18,24,75,226,107,101,80,204,1388,508,1896,0.2679324894514768,835,0.8706586826347306,46729.91071428572,142400,3.0472987819441126
G06009300003,1990,California,3,3460,0,154,20,0,1329,201,21,130,234,493,178,154,65,255,2974,607,3581,0.16950572465791677,1530,0.8686274509803922,68738.36126629423,228400,3.322744327802235
G06009300006,1990,California,6,1595,0,39,0,0,622,170,5,38,169,167,94,79,61,179,1362,262,1624,0.16133004926108374,792,0.7853535353535354,72555.30973451327,307600,4.2395243177313615
G06009300007,1990,California,7,10059,127,460,52,68,4442,320,153,292,631,1232,629,640,374,811,9547,928,10475,0.08859188544152745,4762,0.9328013439731205,78687.5,355200,4.51405877680699
G06009300007,1990,California,7,10059,127,460,52,68,4442,320,153,292,631,1232,629,640,374,811,9547,928,10475,0.08859188544152745,4762,0.9328013439731205,78687.5,179200,2.27736298649722
G06009300007,1990,California,7,10059,127,460,52,68,4442,320,153,292,631,1232,629,640,374,811,9547,928,10475,0.08859188544152745,4762,0.9328013439731205,78687.5,260200,3.306751389992057
G06009300008,1990,California,8,3164,11,268,19,4,1324,407,19,108,219,388,221,226,114,436,2873,575,3448,0.16676334106728538,1731,0.7648757943385326,77772.9044834308,298400,3.836811830315183
G06009300009,1990,California,9,5070,371,166,177,31,2209,298,74,200,424,561,391,115,228,514,4732,867,5599,0.1548490801928916,2507,0.8811328280813722,74336.41975308642,288700,3.883695246003737
G06009300009,1990,California,9,5070,371,166,177,31,2209,298,74,200,424,561,391,115,228,514,4732,867,5599,0.1548490801928916,2507,0.8811328280813722,74336.41975308642,326800,4.396230018683828
G06009300010,1990,California,10,6430,28,99,93,57,2811,317,83,451,466,924,246,323,284,351,5943,646,6589,0.09804219153134011,3128,0.8986572890025576,118687.01206529453,378900,3.192430185971417
G06009300010,1990,California,10,6430,28,99,93,57,2811,317,83,451,466,924,246,323,284,351,5943,646,6589,0.09804219153134011,3128,0.8986572890025576,118687.01206529453,463500,3.9052293248818994
G06009300010,1990,California,10,6430,28,99,93,57,2811,317,83,451,466,924,246,323,284,351,5943,646,6589,0.09804219153134011,3128,0.8986572890025576,118687.01206529453,320700,2.70206482090534
G06009300011,1990,California,11,2441,56,102,30,77,1168,243,3,29,31,106,93,182,212,755,2152,537,2689,0.19970249163257717,1411,0.8277817150956768,63995.53571428572,270000,4.219044297174747
G06009300012,1990,California,12,1758,11,45,26,0,720,260,20,25,63,152,25,20,50,625,1571,256,1827,0.14012041598248495,980,0.7346938775510204,66701.99501246883,308100,4.619052247873633
G06009502502,1990,California,2502,3140,325,70,359,181,1516,45,5,15,42,151,260,920,141,27,3619,326,3945,0.0826362484157161,1561,0.9711723254324152,125588.23529411765,523200,4.1659953161592505
G06009502503,1990,California,2503,1810,584,0,271,144,994,18,4,0,0,7,23,508,440,30,2591,161,2752,0.058502906976744186,1012,0.9822134387351779,111079.94389901824,457400,4.117755050505051
G06009502504,1990,California,2504,2601,333,72,279,91,1394,60,6,0,28,43,67,314,759,237,3047,307,3354,0.0915324985092427,1454,0.9587345254470426,111243.3581296493,452900,4.071254298815438
G06009502508,1990,California,2508,2587,307,33,258,123,480,12,0,80,15,198,66,63,36,34,1963,130,2093,0.062111801242236024,492,0.975609756097561,0.0,548300,0.0
G06009502509,1990,California,2509,1574,577,21,351,143,1453,86,0,23,99,397,343,131,71,475,2193,473,2666,0.1774193548387097,1539,0.9441195581546459,133211.00917431194,430300,3.230213498622589
G06009502510,1990,California,2510,1837,468,59,285,105,1156,145,0,0,18,13,117,58,155,940,2317,434,2751,0.15776081424936386,1301,0.8885472713297463,123487.26114649682,564800,4.57375112830432
G06009502511,1990,California,2511,1655,689,42,297,406,1152,99,0,49,0,37,169,174,322,500,2330,688,3018,0.22796554009277667,1251,0.920863309352518,101112.54295532645,416400,4.1181834402480995
G06009502512,1990,California,2512,1407,847,0,291,315,1073,85,0,8,12,54,80,218,339,447,2358,425,2783,0.15271289974847288,1158,0.9265975820379966,103676.4705882353,553200,5.335829787234042
G06009502513,1990,California,2513,2561,190,0,126,53,1238,31,4,8,0,0,24,195,543,495,2792,133,2925,0.04547008547008547,1269,0.9755713159968479,153343.43434343435,597600,3.8971345761148806
G06009502514,1990,California,2514,4339,511,30,584,141,2324,79,7,5,4,304,549,841,543,150,5342,263,5605,0.04692239072256914,2403,0.9671244277985851,151903.4670292318,566400,3.7286838218840908
G06009502515,1990,California,2515,1945,809,65,384,241,1364,143,0,48,0,49,100,260,298,752,2683,658,3341,0.19694702184974558,1507,0.9051094890510949,103054.932735426,540600,5.245745988577645
G06009502516,1990,California,2516,1256,575,25,372,185,993,215,12,8,43,118,72,102,103,750,1952,439,2391,0.1836051861145964,1208,0.8220198675496688,113164.0625,558600,4.936196064894719
